b0639	0.0
b2521	0.982371812727
b2132	0.982371812727
b0720	-8.37555319836e-16
b0369	-8.37555319836e-16
b1236	0.982371812727
b1468	0.982371812727
b3176	-1.20633349203e-16
b1849	0.982371812727
b1866	0.982371812727
b1107	0.982371812727
b4266	0.982371812727
b1734	0.982371812727
b0475	0.0
b2463	0.982371812727
b2744	0.982371812727
b3904	0.982371812727
b0336	0.982371812727
b0070	0.982371812727
b1064	0.982371812727
b0688	0.982371812727
b0036	0.982371812727
b0604	0.982371812727
b2021	0.0
b0040	0.982371812727
b4513	0.982371812727
b3785	0.982371812727
b3627	0.982371812727
b0908	-3.18863824449e-17
b1854	0.982371812728
b2114	0.982371812728
b4213	0.982371812728
b3281	0.982371812728
b3091	0.982371812728
b2303	0.982371812728
b2341	0.982371812728
b2601	0.982371812728
b2393	0.982371812728
b2285	0.873594611875
b0341	0.982371812727
b2720	0.982371812727
b0446	0.982371812727
b3368	0.0
b3654	0.982371812727
b0630	0.982371812727
b3722	0.982371812727
b3479	0.982371812727
b2679	0.982371812727
b2518	0.982371812727
b2996	0.982371812727
b2954	0.982371812727
b1702	0.982371812727
b3870	0.982371812727
b3255	0.0
b4382	0.982371812727
b3428	0.982371812727
b0615	0.982371812727
b3058	-1.75474926478e-15
b1533	0.982371812727
b0180	0.0
b1473	0.982371812727
b0185	2.55854495686e-15
b4288	0.982371812727
b2540	0.982371812727
b0785	0.0
b1661	0.982371812727
b1865	0.982371812727
b0526	0.982371812727
b4138	0.982371812727
b0678	0.982371812727
b0477	0.982371812727
b0452	0.972036583111
b0414	-2.05434596744e-16
b4254	0.982371812727
b1745	0.982371812727
b2028	0.982371812727
b0679	0.982371812727
b0171	0.982371812727
b0404	0.982371812727
b0118	0.982371812727
b0575	0.982371812727
b0978	0.982371812727
b1096	0.0
b3805	0.0
b0811	0.982371812727
b0052	4.75466391173e-17
b4013	-6.07195606654e-17
b2094	0.982371812734
b0134	4.62592926929e-12
b3736	0.402477301491
b2751	-2.42702810074e-16
b3925	0.982371812727
b2215	0.982371812727
b3567	0.982371812727
b2705	0.982371812727
b2036	0.982371812727
b0429	0.893571612848
b2198	0.982371812727
b2277	0.873594611875
b3475	0.982371812727
b2415	0.972002678119
b2515	-3.57489485959e-17
b2480	0.982371812727
b2329	-4.90204119225e-17
b1276	0.982371812727
b2133	0.982371812727
b3628	0.982371812727
b0368	0.982371812727
b2201	0.982371812727
b0893	0.982371812727
b3455	0.982371812727
b0932	0.982371812727
b3630	0.982371812727
b3224	0.982371812727
b0243	0.981471940736
b3213	0.982371812727
b0308	0.982371812727
b3850	-1.21408110532e-16
b0344	0.982371812727
b1192	0.982371812727
b3792	0.982371812727
b0494	0.982371812727
b1486	0.982371812727
b1193	0.982371812727
b4268	0.982371812727
b1241	0.982371812727
b1300	0.982371812727
b1621	0.982371812727
b3992	5.61003867173e-17
b1778	0.982371812727
b2889	0.982371812727
b1612	0.982371812727
b0895	0.982371812727
b0417	-2.93920507188e-16
b0517	0.982371812729
b0003	8.43017839936e-17
b1683	0.982371812727
b2661	0.982371812727
b0155	0.982371812727
b0425	0.982371812727
b4094	0.982371812727
b2868	0.982371812727
b4067	0.982371812727
b0072	-2.76013774227e-15
b3750	0.982371812727
b2052	0.982371812727
b3041	5.80313288911e-17
b2796	0.982371812727
b1385	0.982371812727
b2023	1.37650886347e-16
b2129	0.982371812727
b2690	0.982371812727
b0813	0.982371812727
b3182	0.982371812727
b2704	0.982371812727
b3384	0.982371812727
b3544	0.982371812727
b3560	0.982371812727
b1291	0.982371812727
b0062	0.982371812727
b2041	0.982371812727
b3624	0.982371812727
b3915	0.982371812727
b2557	1.23398921283e-14
b3426	0.982371812727
b1704	0.982371812727
b2153	1.81821336891e-17
b3748	0.982371812726
b1876	0.982371812726
b2904	0.982204974973
b0750	2.56020207473e-12
b0029	0.0
b0431	0.893571612848
b2919	0.982371812727
b0366	0.982371812727
b0935	0.982371812727
b0237	0.982371812727
b1391	0.982371812727
b0861	0.982371812727
b3429	0.982371812727
b2019	-7.19099150739e-17
b1781	0.982371812727
b4240	0.982371812727
b1587	0.982371812727
b4287	0.982371812727
b0142	-1.50422512075e-16
b4072	0.982371812727
b0613	0.982371812727
b3575	0.982371812727
b4073	0.982371812727
b1524	0.982371812727
b4024	0.982371812727
b2234	0.982371812727
b0732	0.982371812727
b0907	-3.28194571799e-16
b1123	0.982371812727
b1389	0.982371812727
b2162	0.982371812727
b4169	0.982371812727
b3543	0.982371812727
b3749	0.982371812727
b0403	0.982371812727
b2429	0.982371812727
b4232	0.982371812727
b2096	0.982371812727
b2765	0.982371812727
b2784	0.982371812727
b1329	0.982371812727
b1747	0.982371812727
b0870	0.982371812727
b1090	0.982371812727
b2703	0.982371812727
b2895	0.982371812727
b2995	0.982371812727
b2241	0.982371812727
b3603	0.982371812727
b3772	0.982371812727
b3734	0.402477301491
b3788	0.982371812727
b3063	0.982371812727
b2723	0.982371812727
b3546	0.982371812727
b3565	0.982371812727
b4031	0.982371812727
b3198	9.20747404174e-15
b4358	0.982371812727
b1189	0.982371812727
b2203	0.982371812727
b2422	0.982371812727
b3265	0.982371812727
b2279	0.873594611875
b3389	-1.63017344725e-16
b1528	0.982371812727
b3648	-6.00742322795e-16
b2662	0.982371812727
b1605	0.982371812727
b2935	0.982371812727
b1805	0.982371812727
b1109	0.982371812727
b2155	0.982371812727
b0123	0.982371812727
b0068	0.982371812727
b1298	0.982371812727
b1394	0.982371812727
b0432	0.893571612848
b4477	0.982371812727
b0149	0.982371812727
b0160	0.982371812727
b4160	3.61265709923e-17
b0572	0.982371812727
b2988	0.982371812727
b0521	0.982371812727
b0133	0.0
b4367	0.982371812727
b1589	0.982371812727
b1599	0.982371812727
b2066	0.982371812727
b1325	0.982371812727
b0914	2.09891317047e-17
b0197	0.982371812727
b0152	0.982371812727
b1484	0.982371812727
b0614	0.982371812727
b2883	0.982371812727
b0411	0.982371812727
b0765	0.982371812727
b2827	0.0
b0693	0.982371812727
b2148	0.982371812727
b2483	0.982371812727
b1010	0.982371812727
b0350	0.982371812727
b0751	0.982371812727
b1443	0.982371812727
b3784	0.982371812727
b0589	0.982371812727
b1679	0.982371812727
b1637	0.982371812727
b0078	0.982371812727
b1288	0.0
b1387	0.982371812727
b0182	-1.44316298558e-30
b2373	0.982371812727
b3829	0.982371812727
b2029	0.975511543672
b3453	0.982371812727
b3126	0.982371812727
b3665	0.982371812727
b2265	0.982371812727
b3200	5.59817637119e-16
b2920	0.982371812727
b2476	-4.20414785349e-14
b3588	0.982371812727
b2721	0.982371812727
b1855	0.982371812727
b3256	2.76412081204e-30
b3823	0.982371812727
b2170	0.982371812727
b2407	0.982371812727
b4468	0.982356820692
b2253	0.982371812727
b0736	0.982371812727
b2315	-4.72148515369e-16
b2574	2.34792576804e-12
b2199	0.982371812727
b2425	0.982371812727
b4033	0.982371812727
b0349	0.982371812727
b1200	0.982371812727
b1710	0.982371812727
b3956	0.979366530408
b4267	0.982371812727
b0638	0.982371812727
b3591	0.982371812727
b1622	0.982371812727
b0692	0.982371812727
b0333	0.982371812727
b1584	0.982371812727
b4040	0.0
b0121	0.982371812727
b3946	0.982371812727
b3012	0.982371812727
b0099	0.982371812727
b1297	0.982371812727
b0071	0.0
b1693	-9.3217962862e-15
b3502	0.982371812727
b0174	0.0
b2038	0.982371812727
b4478	0.982371812727
b1227	0.982371812727
b0595	0.982371812727
b1487	0.982371812727
b0723	0.956691123614
b2025	-1.29897569924e-16
b0033	0.982371812727
b2168	0.982371812727
b2260	0.982371812727
b4005	-1.36442262308e-14
b1912	0.982371812727
b0774	0.0
b2051	0.982371812727
b0352	0.982371812727
b2344	0.982371812727
b3608	0.0
b3786	0.982371812727
b2490	0.982371812727
b3770	-1.70690616248e-17
b2927	0.982371812727
b2242	0.982371812727
b0839	0.982371812727
b3771	-3.62717559526e-17
b2813	0.982371812727
b1062	4.35877279759e-16
b1897	0.982371812727
b3752	0.982371812727
b2907	0.982371812727
b2997	0.982371812727
b3875	0.982371812727
b3478	0.982371812727
b3350	0.982371812727
b0421	6.47942584994e-17
b3528	0.982371812727
b0365	0.982371812727
b3005	0.982371812727
b3409	0.982371812727
b2835	0.982371812727
b4019	0.982371812727
b0066	0.982371812727
b4036	0.982371812727
b0063	0.982371812727
b0862	0.982371812727
b2552	0.982371812727
b3493	0.982371812727
b2104	0.982371812727
b1264	4.35706898382e-16
b1613	0.982371812727
b0784	1.38078491512e-15
b0590	0.982371812727
b4042	0.982371812727
b0430	0.893571612848
b0829	0.982371812727
b4194	0.982371812727
b0124	0.982371812727
b3432	0.982371812727
b3966	0.982371812727
b4471	0.982371812727
b0110	0.982371812727
b0462	0.982371812727
b4085	0.982371812727
b4119	0.982371812727
b0574	0.982371812727
b4132	0.982371812727
b4291	0.982371812727
b0154	-3.49915690507e-13
b1002	0.982371812727
